"","topDirector","topActor","CastGenderAVG","budget","popularity","revenue","runtime","vote_average","vote_count","holiday_month","num_lang","original_isEnglish","country_USA","country_UK","country_Germany","country_France","country_Canada","country_Austr","genre_Action","genre_Adventure","genre_Fantasy","genre_Science Fiction","genre_Crime","genre_Drama","genre_Thriller","genre_Animation","genre_Family","genre_Western","genre_Comedy","genre_Romance","genre_Horror","genre_Mystery","genre_History","genre_War","genre_Music","genre_Documentary","genre_Foreign","genre_TV Movie"
"4234",0,0,1,0,0.06124,0,93,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4235",0,0,1.875,1500000,11.064228,373967,100,6.2,251,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4236",0,0,1.25,0,1.742383,0,80,5.7,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4237",0,0,1.5,0,0.414754,330048,95,4.5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4238",0,0,1.71428571428571,0,12.677016,0,83,5.7,159,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4239",0,0,1.90909090909091,1,28.27648,8500000,87,8.1,856,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4240",0,0,1.625,0,0.87066,0,91,6.4,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4241",0,0,1.66666666666667,1500000,7.5591,173066,86,5.9,107,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4242",0,0,1.57142857142857,1500000,2.02817,0,0,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4243",0,0,1.5,1500000,0.859014,0,97,6.6,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4244",0,0,1.4,1500000,0.071377,0,108,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4245",0,0,2,1200000,0.193172,0,128,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4246",0,0,1.77777777777778,1500000,4.680206,32000,93,6.6,183,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4247",0,0,1.72727272727273,2000000,1.20173,0,90,6.8,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4248",0,0,1.5,1,0.094105,0,90,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4249",0,0,1.42105263157895,1500000,14.504326,1165882,101,5.1,242,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4250",0,0,1.75,0,10.322858,0,109,6.5,358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"4251",0,0,1.5,0,1.404175,0,98,6.9,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4252",0,0,1.5,1,0.077876,0,87,6.8,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4253",0,0,2,0,0.35819,0,98,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4254",0,0,1.83333333333333,9000000,9.159265,0,112,6.4,13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4255",0,0,1.71428571428571,0,1.893697,1500000,85,2.6,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4256",0,0,1.55555555555556,0,0.71087,0,102,7.4,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4257",0,0,1.7,0,1.105357,0,102,4.2,13,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4258",0,0,1.28571428571429,1500000,2.815228,0,90,3.3,52,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"4259",0,0,1.4,0,0.446858,0,93,7.5,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4260",0,0,1.7,1488423,80.171283,184925486,83,6.9,1914,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"4261",0,0,1.5,1400000,0.684881,0,106,6.8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4262",0,0,1.75,1455000,3.598457,2620000,113,5.4,12,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4263",0,0,2,1,1.452152,0,94,5.9,18,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4264",0,0,1.5,2000000,1.193219,0,101,5.3,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4265",0,0,1.25,3150000,8.039223,0,100,5.2,97,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4266",0,0,1.66666666666667,0,2.486992,0,75,6.2,32,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4267",0,0,1.5,0,0.43049,0,91,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4268",0,0,1.875,1377800,9.815394,0,105,6.1,203,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4269",0,0,1.95652173913043,1350000,16.032594,3897569,105,7.5,1648,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4270",0,0,2,0,0.592821,0,104,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4271",0,0,1.71428571428571,1300000,10.240917,0,105,7.7,207,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4272",0,1,1.53846153846154,0,3.443916,0,95,6.7,51,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4273",0,0,1.5,1300000,0.072066,639000,135,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4274",0,0,1.66666666666667,0,0.430758,619042,105,6.5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4275",0,0,1.7,0,0.143784,1632,79,6.1,30,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4276",0,0,1.5,0,0.077873,0,135,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4277",0,0,1.66666666666667,0,0.319792,0,88,2.8,10,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4278",0,0,1.75,1000000,1.600797,0,85,5.9,18,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4279",0,0,1.33333333333333,0,0.285131,0,122,2.3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4280",0,0,1.75,0,5.628399,0,82,3.2,34,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4281",0,0,1.52631578947368,0,5.065752,0,103,5,66,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"4282",0,0,1.77777777777778,1288000,18.426825,6e+06,130,7.7,336,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4283",0,0,1.54545454545455,1250000,16.517777,21722776,87,6,315,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4284",0,0,1.7027027027027,1250000,6.903314,1.1e+07,101,7.4,112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4285",0,1,1.8,1250000,4.45544,3412497,88,5.3,62,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4286",0,0,1.6,0,0.106949,0,100,5.9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4287",0,0,1.75,15000000,0.165909,0,87,5.8,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"4288",0,0,1.77777777777778,1250000,9.903992,8500000,92,6.7,79,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4289",0,0,1.6875,1250000,7.70019,6e+06,118,6.8,72,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4290",1,0,1.8,0,4.480579,0,123,4.1,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"4291",1,0,1.66666666666667,1200000,10.869492,0,100,6.7,185,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4292",1,0,1.70588235294118,1200000,63.655973,103911669,103,7.2,2184,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4293",0,0,1.84615384615385,3000000,16.312803,18492362,100,6.6,362,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"4294",0,0,1.66666666666667,1,0.025364,0,99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4295",0,0,2,1300000,1.473405,0,87,5.7,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4296",0,0,1.66666666666667,0,8.109958,0,114,6.8,57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4297",1,1,1.46666666666667,0,7.142448,0,111,6.8,88,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4298",0,0,1.625,1200000,6.920873,7e+06,99,6.9,149,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"4299",0,1,1.55555555555556,0,4.826908,0,85,6.5,101,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4300",0,0,1.66666666666667,1200000,3.085411,2861020,114,6.3,24,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4301",1,0,2,1200000,66.925866,14661007,99,8,3697,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4302",0,0,1.75,0,1.280733,0,88,6.4,8,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4303",0,0,2,1200000,88.377076,6e+06,161,8.1,2311,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4304",0,0,1.42857142857143,0,9.683622,0,110,7.8,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4305",0,0,1.6,1250000,1.6116,0,106,5.8,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4306",0,0,1.5,0,0.002386,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4307",0,0,1.5,900000,0.097913,25000,97,6.8,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4308",0,0,1.5,1200000,0.047781,0,85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4309",0,0,1.25,1344000,20.422246,0,103,4.1,140,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4310",0,0,1.5,0,0.021678,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4311",0,1,1.66666666666667,0,1.998557,0,88,6,11,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4312",0,0,1.66666666666667,0,8.148187,0,88,3.9,44,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4313",0,0,1.86666666666667,1200000,2.968235,2736000,115,6.8,18,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4314",0,0,1.66666666666667,0,1.36514,0,0,4.4,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4315",0,0,1.5,1200000,0.057564,0,84,4.8,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4316",0,0,1.63636363636364,2600000,8.001156,2850263,91,6.1,20,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4317",0,0,1.88888888888889,1200000,1.079125,0,97,6.7,13,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4318",0,0,1.6,0,1.906151,0,91,4.2,26,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4319",0,0,1.57142857142857,0,0.100533,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4320",0,0,1.62962962962963,3000000,10.230583,18637690,94,6.2,237,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4321",0,0,1.875,0,12.818441,0,90,7.2,151,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4322",0,0,1.6,1100000,1.220072,1400000,99,6.8,15,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4323",0,0,1.5,0,0.014406,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4324",0,0,1.16666666666667,1596010,0.552361,0,75,6.9,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4325",0,0,1.66666666666667,0,0.147886,0,97,6,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4326",0,0,1.6,1100000,7.717237,0,110,5.7,77,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4327",0,0,1.5,1100000,40.285095,4105187,101,7.3,1055,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4328",0,0,1.75,0,0.249457,0,90,3.1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4329",0,0,1.5,0,0.447166,0,0,4.4,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"4330",0,0,1.88524590163934,878000,43.729123,10462500,102,7.9,1422,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4331",0,0,1.5,0,4.653047,0,84,6.1,90,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4332",0,0,1.75,1250000,3.000435,0,156,7,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4333",0,0,1.71428571428571,1000000,11.095414,0,89,6.3,177,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4334",0,0,1.83333333333333,1000000,72.19808,117235147,119,7.5,1791,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4335",0,0,1.66666666666667,0,0.926084,0,92,4.1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4336",0,0,1.38461538461538,1000000,2.833166,37600000,128,6.1,39,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"4337",0,0,1.4,1000000,41.972329,62882090,82,5.5,1047,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4338",1,1,1.72727272727273,1300000,58.845025,28262574,114,8,2535,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4339",0,0,1.85714285714286,1000000,6.532855,17985893,91,6.4,161,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4340",0,0,1.55555555555556,950000,48.901542,59600000,110,6.9,940,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4341",0,0,1.7,0,20.649145,18112929,88,4.9,483,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4342",0,0,1.72727272727273,1000000,22.583834,14564027,94,6.9,449,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4343",0,0,1.625,5000000,6.96858,23507567,121,5.7,72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4344",0,0,1.61538461538462,1000000,6.926926,10047674,90,5.6,126,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4345",0,0,1.83333333333333,1000000,3.322721,10037390,107,5.9,43,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4346",0,1,1.55555555555556,3500000,26.881611,16566240,112,6.9,890,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4347",0,0,1.4,1000000,9.773398,13350369,103,6.9,144,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4348",0,0,1.57142857142857,1000000,13.152822,101758490,83,4.6,262,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4349",0,0,1.55555555555556,2090000,4.289003,4e+07,109,6.6,53,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"4350",0,0,1.83333333333333,1000000,1.444258,9e+06,89,5.5,21,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"4351",0,0,2,1000000,14.139004,46243000,100,6.7,251,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4352",0,0,1.82608695652174,1000000,3.851,7800000,100,6.2,33,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"4353",1,0,1.85714285714286,0,2.162522,0,122,7.2,44,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4354",0,0,1.5,5000000,17.845161,6833445,100,5,349,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"4355",0,0,1.75,0,0.42583,0,109,7.5,12,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"4356",0,1,1.53333333333333,1000000,9.115486,9138338,98,6.6,179,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4357",0,0,2,0,15.017162,0,94,7.4,217,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4358",0,0,2,0,1.86221,5355847,107,6.8,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4359",0,0,1.6,0,1.334481,0,96,6,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4360",0,0,1.45454545454545,0,15.699363,5284309,90,6.7,292,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4361",0,1,1.5,0,17.806082,3538446,101,6.7,277,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4362",0,0,1.38461538461538,0,10.12895,3123963,83,6.7,187,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4363",0,0,1.85714285714286,0,4.805651,0,97,6.7,99,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4364",0,0,1.5,1000000,5.247956,0,89,7.4,85,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4365",0,1,1.25,1000000,4.86805,2057193,84,5.4,24,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4366",0,0,1.5,0,0.367312,0,86,6.6,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4367",0,1,2,1000000,5.323184,1678874,92,7.2,59,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4368",0,0,1.72727272727273,1000000,3.424158,1744858,94,6.3,25,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4369",0,0,1.75,1000000,9.954848,0,92,6.7,191,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"4370",0,0,1.75,1,0.29245,0,100,6.7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4371",0,0,2,1000000,0.280083,852206,119,7.3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4372",0,0,1.33333333333333,1000000,0.043023,623791,170,6.1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"4373",0,0,1.61538461538462,1000000,5.06516,0,94,6.2,115,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4374",0,0,1.57142857142857,0,3.65924,0,108,5.9,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4375",0,0,1.6,0,0.948316,0,97,7.7,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4376",0,0,1.375,1000000,0.672695,464000,92,6.7,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4377",0,1,1.46666666666667,0,16.570708,0,100,6.4,348,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4378",0,0,2,0,0.51799,0,120,6.8,27,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4379",0,1,1.64705882352941,0,8.542921,0,88,6.7,160,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4380",0,0,1.42857142857143,0,37.555398,336472,106,7.5,1063,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4381",0,0,1.625,1000000,5.20209,0,79,5.6,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"4382",0,0,1.5,1000000,8.887411,444575,115,7.5,210,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4383",0,0,2,1000000,0.748565,274661,106,6.6,53,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4384",0,0,2,1000000,0.436148,0,97,4.7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4385",0,0,1.5,0,0.030253,0,120,2.8,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
